/disk2/plk/wav2vec/dataset
l2/YBAA/wav/arctic_b0444.wav	94907
l2/YBAA/wav/arctic_a0089.wav	47680
l2/YBAA/wav/arctic_a0021.wav	40067
l2/YBAA/wav/arctic_a0088.wav	71680
l2/YBAA/wav/arctic_b0126.wav	84904
l2/YBAA/wav/arctic_a0013.wav	85681
l2/YBAA/wav/arctic_b0158.wav	65862
l2/YBAA/wav/arctic_a0010.wav	50560
l2/YBAA/wav/arctic_b0340.wav	61120
l2/YBAA/wav/arctic_a0042.wav	52800
l2/YBAA/wav/arctic_a0300.wav	61127
l2/YBAA/wav/arctic_a0058.wav	84480
l2/YBAA/wav/arctic_a0046.wav	55680
l2/YBAA/wav/arctic_a0461.wav	60878
l2/YBAA/wav/arctic_a0038.wav	35200
l2/YBAA/wav/arctic_a0115.wav	53120
l2/YBAA/wav/arctic_a0092.wav	86289
l2/YBAA/wav/arctic_a0086.wav	43840
l2/YBAA/wav/arctic_a0073.wav	64960
l2/YBAA/wav/arctic_b0103.wav	88705
l2/YBAA/wav/arctic_a0123.wav	37956
l2/YBAA/wav/arctic_a0091.wav	51040
l2/YBAA/wav/arctic_a0159.wav	95083
l2/YBAA/wav/arctic_a0032.wav	81600
l2/YBAA/wav/arctic_a0048.wav	50240
l2/YBAA/wav/arctic_a0121.wav	60480
l2/YBAA/wav/arctic_b0432.wav	66076
l2/YBAA/wav/arctic_a0122.wav	59200
l2/YBAA/wav/arctic_a0134.wav	34240
l2/YBAA/wav/arctic_a0130.wav	37120
l2/YBAA/wav/arctic_b0424.wav	77600
l2/YBAA/wav/arctic_b0538.wav	62053
l2/YBAA/wav/arctic_a0379.wav	18820
l2/YBAA/wav/arctic_a0500.wav	62184
l2/YBAA/wav/arctic_a0059.wav	36640
l2/YBAA/wav/arctic_b0106.wav	69280
l2/YBAA/wav/arctic_a0027.wav	73600
l2/YBAA/wav/arctic_b0068.wav	47989
l2/YBAA/wav/arctic_a0077.wav	43360
l2/YBAA/wav/arctic_a0052.wav	33760
l2/YBAA/wav/arctic_a0093.wav	46240
l2/YBAA/wav/arctic_b0146.wav	50556
l2/YBAA/wav/arctic_a0097.wav	68538
l2/YBAA/wav/arctic_a0214.wav	58880
l2/YBAA/wav/arctic_a0104.wav	51162
l2/YBAA/wav/arctic_b0492.wav	115496
l2/YBAA/wav/arctic_a0071.wav	39200
l2/YBAA/wav/arctic_a0007.wav	67895
l2/YBAA/wav/arctic_b0503.wav	86720
l2/YBAA/wav/arctic_b0534.wav	72690
l2/YBAA/wav/arctic_a0113.wav	60235
l2/YBAA/wav/arctic_a0023.wav	128184
l2/YBAA/wav/arctic_a0085.wav	46400
l2/YBAA/wav/arctic_b0504.wav	104960
l2/YBAA/wav/arctic_b0348.wav	68320
l2/YBAA/wav/arctic_b0433.wav	83374
l2/HQTV/wav/arctic_b0358.wav	87779
l2/HQTV/wav/arctic_a0079.wav	22253
l2/HQTV/wav/arctic_a0006.wav	65440
l2/HQTV/wav/arctic_b0140.wav	65836
l2/HQTV/wav/arctic_b0415.wav	50720
l2/HQTV/wav/arctic_a0107.wav	39520
l2/HQTV/wav/arctic_a0178.wav	87040
l2/HQTV/wav/arctic_a0064.wav	70400
l2/HQTV/wav/arctic_a0054.wav	27200
l2/HQTV/wav/arctic_b0425.wav	60512
l2/HQTV/wav/arctic_b0075.wav	71341
l2/HQTV/wav/arctic_a0030.wav	22523
l2/HQTV/wav/arctic_b0416.wav	60000
l2/HQTV/wav/arctic_a0112.wav	25280
l2/HQTV/wav/arctic_a0105.wav	62400
l2/HQTV/wav/arctic_a0025.wav	54080
l2/HQTV/wav/arctic_a0127.wav	48000
l2/HQTV/wav/arctic_b0393.wav	55187
l2/HQTV/wav/arctic_a0098.wav	20358
l2/HQTV/wav/arctic_a0434.wav	62880
l2/HQTV/wav/arctic_a0026.wav	64160
l2/HQTV/wav/arctic_a0024.wav	84738
l2/HQTV/wav/arctic_a0020.wav	56160
l2/HQTV/wav/arctic_a0028.wav	35840
l2/HQTV/wav/arctic_a0011.wav	56457
l2/HQTV/wav/arctic_a0078.wav	45120
l2/HQTV/wav/arctic_a0101.wav	42240
l2/HQTV/wav/arctic_a0039.wav	53039
l2/HQTV/wav/arctic_a0041.wav	42080
l2/HQTV/wav/arctic_a0008.wav	48681
l2/HQTV/wav/arctic_a0116.wav	89120
l2/HQTV/wav/arctic_a0081.wav	31840
l2/HQTV/wav/arctic_b0288.wav	36157
l2/HQTV/wav/arctic_a0045.wav	46240
l2/HQTV/wav/arctic_a0053.wav	62560
l2/HQTV/wav/arctic_b0165.wav	69436
l2/HQTV/wav/arctic_a0375.wav	93898
l2/HQTV/wav/arctic_a0031.wav	37014
l2/HQTV/wav/arctic_a0136.wav	84480
l2/HQTV/wav/arctic_a0018.wav	32960
l2/HQTV/wav/arctic_b0019.wav	45673
l2/HQTV/wav/arctic_a0125.wav	73280
l2/HQTV/wav/arctic_b0355.wav	68800
l2/HQTV/wav/arctic_a0094.wav	70720
l2/HQTV/wav/arctic_b0380.wav	76877
l2/HQTV/wav/arctic_a0019.wav	57589
l2/HQTV/wav/arctic_a0364.wav	70829
l2/HQTV/wav/arctic_a0047.wav	71040
l2/HQTV/wav/arctic_a0022.wav	112960
l2/HQTV/wav/arctic_a0063.wav	43200
l2/HQTV/wav/arctic_b0527.wav	62011
l2/HQTV/wav/arctic_a0209.wav	57440
l2/HQTV/wav/arctic_a0378.wav	61440
l2/HQTV/wav/arctic_a0128.wav	64800
l2/HQTV/wav/arctic_a0036.wav	27034
l2/HQTV/wav/arctic_a0099.wav	46560
l2/HQTV/wav/arctic_b0048.wav	85476
l2/HQTV/wav/arctic_b0469.wav	42080
l2/HQTV/wav/arctic_a0108.wav	58080
l2/HQTV/wav/arctic_b0189.wav	74207
l2/HQTV/wav/arctic_a0111.wav	72640
l2/HQTV/wav/arctic_b0251.wav	54970
l2/HQTV/wav/arctic_a0076.wav	50560
l2/HQTV/wav/arctic_a0106.wav	92640
l2/HQTV/wav/arctic_a0102.wav	26400
l2/HQTV/wav/arctic_a0051.wav	92286
l2/HQTV/wav/arctic_a0075.wav	37920
l2/HQTV/wav/arctic_a0082.wav	29280
l2/HQTV/wav/arctic_a0040.wav	53490
l2/HQTV/wav/arctic_a0060.wav	41823
l2/HQTV/wav/arctic_a0131.wav	65120
l2/HQTV/wav/arctic_a0109.wav	51520
l2/HQTV/wav/arctic_a0126.wav	57920
l2/HQTV/wav/arctic_a0103.wav	43520
l2/HQTV/wav/arctic_a0095.wav	73600
l2/HQTV/wav/arctic_a0065.wav	63811
l2/HQTV/wav/arctic_a0003.wav	84800
l2/HQTV/wav/arctic_a0090.wav	34904
l2/HQTV/wav/arctic_a0117.wav	61440
l2/HQTV/wav/arctic_a0029.wav	67680
l2/HQTV/wav/arctic_b0518.wav	63062
l2/HQTV/wav/arctic_a0037.wav	34647
l2/HQTV/wav/arctic_a0062.wav	35200
l2/HQTV/wav/arctic_b0488.wav	83697
l2/HQTV/wav/arctic_a0137.wav	60320
l2/HQTV/wav/arctic_a0005.wav	27520
l2/HQTV/wav/arctic_a0129.wav	37760
l2/HQTV/wav/arctic_a0067.wav	41440
l2/HQTV/wav/arctic_b0201.wav	84000
l2/HQTV/wav/arctic_a0542.wav	63215
l2/HQTV/wav/arctic_a0260.wav	76665
l2/HQTV/wav/arctic_b0315.wav	47769
l2/HQTV/wav/arctic_a0475.wav	81120
l2/HQTV/wav/arctic_a0139.wav	105280
l2/HQTV/wav/arctic_a0096.wav	81920
l2/HQTV/wav/arctic_a0100.wav	19680
l2/HQTV/wav/arctic_a0120.wav	47040
l2/HQTV/wav/arctic_a0089.wav	41022
l2/HQTV/wav/arctic_b0342.wav	59680
l2/HQTV/wav/arctic_a0021.wav	48800
l2/HQTV/wav/arctic_a0088.wav	61120
l2/HQTV/wav/arctic_a0013.wav	119040
l2/HQTV/wav/arctic_a0010.wav	62238
l2/HQTV/wav/arctic_a0042.wav	41120
l2/HQTV/wav/arctic_a0058.wav	60160
l2/HQTV/wav/arctic_a0046.wav	60800
l2/HQTV/wav/arctic_b0509.wav	45760
l2/HQTV/wav/arctic_a0038.wav	36800
l2/HQTV/wav/arctic_a0115.wav	55840
l2/HQTV/wav/arctic_b0304.wav	90388
l2/HQTV/wav/arctic_a0092.wav	58880
l2/HQTV/wav/arctic_b0386.wav	72746
l2/HQTV/wav/arctic_a0086.wav	53209
l2/HQTV/wav/arctic_b0192.wav	84126
l2/HQTV/wav/arctic_a0073.wav	80539
l2/HQTV/wav/arctic_b0323.wav	114080
l2/HQTV/wav/arctic_b0481.wav	64432
l2/HQTV/wav/arctic_a0123.wav	39200
l2/HQTV/wav/arctic_a0271.wav	51663
l2/HQTV/wav/arctic_a0091.wav	49518
l2/HQTV/wav/arctic_a0032.wav	79307
l2/HQTV/wav/arctic_a0048.wav	47680
l2/HQTV/wav/arctic_a0121.wav	55840
l2/HQTV/wav/arctic_a0459.wav	33704
l2/HQTV/wav/arctic_a0515.wav	46407
l2/HQTV/wav/arctic_a0122.wav	45120
l2/HQTV/wav/arctic_a0134.wav	30880
l2/HQTV/wav/arctic_a0168.wav	58880
l2/HQTV/wav/arctic_a0130.wav	31200
l2/HQTV/wav/arctic_b0465.wav	87200
l2/HQTV/wav/arctic_a0059.wav	46080
l2/HQTV/wav/arctic_b0074.wav	78838
l2/HQTV/wav/arctic_b0320.wav	89017
l2/HQTV/wav/arctic_b0106.wav	80923
l2/HQTV/wav/arctic_a0027.wav	79780
l2/HQTV/wav/arctic_a0077.wav	37616
l2/HQTV/wav/arctic_a0052.wav	33600
l2/HQTV/wav/arctic_b0422.wav	34278
l2/HQTV/wav/arctic_a0093.wav	39571
l2/HQTV/wav/arctic_a0097.wav	67680
l2/HQTV/wav/arctic_a0225.wav	68640
l2/HQTV/wav/arctic_a0104.wav	68160
l2/HQTV/wav/arctic_a0071.wav	49222
l2/HQTV/wav/arctic_a0007.wav	82788
l2/HQTV/wav/arctic_b0503.wav	52632
l2/HQTV/wav/arctic_b0534.wav	72507
l2/HQTV/wav/arctic_a0113.wav	56160
l2/HQTV/wav/arctic_a0023.wav	109280
l2/HQTV/wav/arctic_a0085.wav	54080
l2/HQTV/wav/arctic_a0519.wav	78225
l2/HJK/wav/arctic_a0303.wav	47190
l2/HJK/wav/arctic_b0022.wav	46028
l2/HJK/wav/arctic_a0079.wav	24411
l2/HJK/wav/arctic_a0006.wav	60276
l2/HJK/wav/arctic_a0107.wav	39324
l2/HJK/wav/arctic_a0178.wav	56545
l2/HJK/wav/arctic_b0530.wav	44840
l2/HJK/wav/arctic_a0064.wav	49585
l2/HJK/wav/arctic_a0054.wav	26932
l2/HJK/wav/arctic_b0425.wav	57839
l2/HJK/wav/arctic_a0030.wav	22880
l2/HJK/wav/arctic_a0148.wav	48480
l2/HJK/wav/arctic_a0112.wav	27413
l2/HJK/wav/arctic_a0105.wav	64764
l2/HJK/wav/arctic_a0025.wav	54373
l2/HJK/wav/arctic_a0127.wav	37816
l2/HJK/wav/arctic_b0215.wav	45233
l2/HJK/wav/arctic_a0098.wav	22951
l2/HJK/wav/arctic_a0026.wav	52220
l2/HJK/wav/arctic_a0024.wav	66902
l2/HJK/wav/arctic_b0225.wav	41079
l2/HJK/wav/arctic_a0020.wav	55721
l2/HJK/wav/arctic_a0028.wav	33611
l2/HJK/wav/arctic_b0238.wav	57003
l2/HJK/wav/arctic_a0144.wav	56520
l2/HJK/wav/arctic_a0011.wav	55037
l2/HJK/wav/arctic_a0078.wav	49985
l2/HJK/wav/arctic_a0101.wav	39360
l2/HJK/wav/arctic_a0039.wav	49600
l2/HJK/wav/arctic_a0041.wav	42113
l2/HJK/wav/arctic_a0008.wav	33322
l2/HJK/wav/arctic_a0116.wav	53345
l2/HJK/wav/arctic_a0081.wav	30237
l2/HJK/wav/arctic_a0045.wav	42407
l2/HJK/wav/arctic_a0053.wav	56756
l2/HJK/wav/arctic_a0375.wav	75917
l2/HJK/wav/arctic_a0031.wav	32160
l2/HJK/wav/arctic_a0136.wav	67631
l2/HJK/wav/arctic_a0018.wav	23680
l2/HJK/wav/arctic_b0019.wav	43176
l2/HJK/wav/arctic_a0125.wav	67922
l2/HJK/wav/arctic_b0355.wav	64160
l2/HJK/wav/arctic_a0094.wav	51845
l2/HJK/wav/arctic_a0019.wav	62700
l2/HJK/wav/arctic_a0364.wav	55680
l2/HJK/wav/arctic_a0047.wav	59360
l2/HJK/wav/arctic_a0384.wav	47525
l2/HJK/wav/arctic_a0022.wav	76100
l2/HJK/wav/arctic_a0063.wav	41617
l2/HJK/wav/arctic_a0209.wav	44000
l2/HJK/wav/arctic_a0378.wav	56417
l2/HJK/wav/arctic_a0128.wav	57487
l2/HJK/wav/arctic_a0036.wav	28640
l2/HJK/wav/arctic_a0099.wav	41394
l2/HJK/wav/arctic_b0469.wav	49154
l2/HJK/wav/arctic_a0108.wav	59385
l2/HJK/wav/arctic_b0143.wav	44050
l2/HJK/wav/arctic_a0111.wav	57458
l2/HJK/wav/arctic_a0076.wav	39771
l2/HJK/wav/arctic_a0106.wav	75425
l2/HJK/wav/arctic_a0102.wav	22400
l2/HJK/wav/arctic_a0051.wav	68637
l2/HJK/wav/arctic_a0075.wav	36976
l2/HJK/wav/arctic_a0082.wav	30880
l2/HJK/wav/arctic_a0040.wav	46058
l2/HJK/wav/arctic_a0272.wav	28458
l2/HJK/wav/arctic_a0060.wav	33280
l2/HJK/wav/arctic_a0131.wav	43175
l2/HJK/wav/arctic_a0109.wav	40419
l2/HJK/wav/arctic_a0126.wav	45478
l2/HJK/wav/arctic_a0103.wav	48676
l2/HJK/wav/arctic_a0095.wav	62507
l2/HJK/wav/arctic_a0065.wav	50831
l2/HJK/wav/arctic_b0197.wav	43565
l2/HJK/wav/arctic_a0003.wav	51360
l2/HJK/wav/arctic_a0090.wav	33138
l2/HJK/wav/arctic_a0495.wav	46041
l2/HJK/wav/arctic_a0117.wav	51532
l2/HJK/wav/arctic_a0029.wav	50240
l2/HJK/wav/arctic_b0518.wav	45968
l2/HJK/wav/arctic_a0037.wav	38568
l2/HJK/wav/arctic_a0062.wav	36288
l2/HJK/wav/arctic_a0137.wav	46775
l2/HJK/wav/arctic_a0005.wav	20841
l2/HJK/wav/arctic_a0129.wav	30128
l2/HJK/wav/arctic_a0067.wav	39360
l2/HJK/wav/arctic_b0201.wav	78344
l2/HJK/wav/arctic_a0542.wav	46133
l2/HJK/wav/arctic_a0260.wav	54720
l2/HJK/wav/arctic_b0315.wav	44614
l2/HJK/wav/arctic_a0475.wav	60105
l2/HJK/wav/arctic_a0139.wav	71200
l2/HJK/wav/arctic_a0096.wav	57440
l2/HJK/wav/arctic_a0100.wav	24640
l2/HJK/wav/arctic_a0120.wav	47083
l2/HJK/wav/arctic_a0089.wav	41363
l2/HJK/wav/arctic_b0342.wav	57565
l2/HJK/wav/arctic_a0021.wav	41600
l2/HJK/wav/arctic_a0088.wav	60853
l2/HJK/wav/arctic_a0013.wav	70883
l2/HJK/wav/arctic_a0365.wav	41515
l2/HJK/wav/arctic_a0010.wav	52026
l2/HJK/wav/arctic_a0042.wav	40480
l2/HJK/wav/arctic_b0266.wav	41053
l2/HJK/wav/arctic_a0058.wav	62101
l2/HJK/wav/arctic_a0416.wav	55817
l2/HJK/wav/arctic_a0046.wav	54436
l2/HJK/wav/arctic_a0038.wav	32710
l2/HJK/wav/arctic_a0258.wav	47403
l2/HJK/wav/arctic_a0115.wav	53031
l2/HJK/wav/arctic_b0304.wav	64904
l2/HJK/wav/arctic_a0092.wav	61534
l2/HJK/wav/arctic_b0047.wav	41703
l2/HJK/wav/arctic_a0233.wav	46983
l2/HJK/wav/arctic_b0386.wav	66530
l2/HJK/wav/arctic_a0086.wav	36641
l2/HJK/wav/arctic_b0192.wav	64554
l2/HJK/wav/arctic_a0073.wav	62319
l2/HJK/wav/arctic_a0123.wav	40320
l2/HJK/wav/arctic_a0271.wav	46425
l2/HJK/wav/arctic_a0091.wav	41760
l2/HJK/wav/arctic_a0032.wav	61168
l2/HJK/wav/arctic_a0048.wav	37120
l2/HJK/wav/arctic_a0121.wav	49597
l2/HJK/wav/arctic_a0122.wav	48187
l2/HJK/wav/arctic_a0134.wav	36231
l2/HJK/wav/arctic_a0168.wav	58573
l2/HJK/wav/arctic_a0130.wav	28623
l2/HJK/wav/arctic_a0442.wav	41613
l2/HJK/wav/arctic_a0369.wav	69969
l2/HJK/wav/arctic_a0345.wav	46666
l2/HJK/wav/arctic_a0143.wav	40518
l2/HJK/wav/arctic_a0379.wav	21708
l2/HJK/wav/arctic_a0059.wav	34240
l2/HJK/wav/arctic_b0320.wav	63840
l2/HJK/wav/arctic_b0106.wav	59624
l2/HJK/wav/arctic_a0027.wav	62080
l2/HJK/wav/arctic_b0068.wav	53993
l2/HJK/wav/arctic_a0077.wav	38214
l2/HJK/wav/arctic_a0052.wav	31840
l2/HJK/wav/arctic_a0093.wav	41802
l2/HJK/wav/arctic_a0097.wav	61760
l2/HJK/wav/arctic_a0104.wav	60752
l2/HJK/wav/arctic_a0071.wav	39777
l2/HJK/wav/arctic_a0007.wav	47298
l2/HJK/wav/arctic_b0503.wav	58010
l2/HJK/wav/arctic_a0113.wav	50096
l2/HJK/wav/arctic_a0145.wav	53376
l2/HJK/wav/arctic_a0023.wav	85538
l2/HJK/wav/arctic_a0085.wav	43772
l2/LXC/wav/arctic_b0358.wav	87044
l2/LXC/wav/arctic_a0549.wav	54350
l2/LXC/wav/arctic_a0079.wav	23549
l2/LXC/wav/arctic_a0006.wav	63200
l2/LXC/wav/arctic_b0140.wav	76541
l2/LXC/wav/arctic_b0415.wav	56253
l2/LXC/wav/arctic_a0107.wav	43520
l2/LXC/wav/arctic_a0064.wav	60960
l2/LXC/wav/arctic_a0054.wav	29836
l2/LXC/wav/arctic_b0075.wav	74373
l2/LXC/wav/arctic_a0030.wav	28038
l2/LXC/wav/arctic_b0416.wav	59203
l2/LXC/wav/arctic_a0112.wav	27679
l2/LXC/wav/arctic_a0105.wav	76173
l2/LXC/wav/arctic_a0025.wav	66510
l2/LXC/wav/arctic_a0127.wav	66158
l2/LXC/wav/arctic_b0393.wav	66256
l2/LXC/wav/arctic_a0098.wav	19071
l2/LXC/wav/arctic_a0434.wav	68160
l2/LXC/wav/arctic_a0026.wav	76776
l2/LXC/wav/arctic_b0402.wav	91155
l2/LXC/wav/arctic_a0024.wav	79941
l2/LXC/wav/arctic_a0020.wav	59040
l2/LXC/wav/arctic_a0028.wav	32640
l2/LXC/wav/arctic_a0335.wav	66560
l2/LXC/wav/arctic_a0011.wav	51680
l2/LXC/wav/arctic_b0456.wav	63080
l2/LXC/wav/arctic_a0078.wav	65103
l2/LXC/wav/arctic_a0101.wav	41549
l2/LXC/wav/arctic_a0039.wav	51360
l2/LXC/wav/arctic_a0041.wav	49014
l2/LXC/wav/arctic_a0008.wav	34611
l2/LXC/wav/arctic_a0116.wav	72788
l2/LXC/wav/arctic_a0081.wav	37038
l2/LXC/wav/arctic_b0288.wav	45217
l2/LXC/wav/arctic_a0045.wav	50478
l2/LXC/wav/arctic_a0053.wav	63870
l2/LXC/wav/arctic_b0165.wav	59156
l2/LXC/wav/arctic_a0031.wav	38400
l2/LXC/wav/arctic_a0136.wav	92146
l2/LXC/wav/arctic_a0018.wav	25944
l2/LXC/wav/arctic_b0400.wav	59547
l2/LXC/wav/arctic_a0125.wav	79300
l2/LXC/wav/arctic_a0094.wav	67040
l2/LXC/wav/arctic_b0380.wav	71334
l2/LXC/wav/arctic_a0019.wav	77120
l2/LXC/wav/arctic_b0142.wav	70397
l2/LXC/wav/arctic_a0047.wav	59127
l2/LXC/wav/arctic_a0022.wav	76861
l2/LXC/wav/arctic_a0063.wav	46882
l2/LXC/wav/arctic_b0527.wav	61187
l2/LXC/wav/arctic_b0385.wav	68100
l2/LXC/wav/arctic_b0026.wav	47040
l2/LXC/wav/arctic_a0128.wav	57872
l2/LXC/wav/arctic_a0036.wav	29194
l2/LXC/wav/arctic_a0099.wav	46398
l2/LXC/wav/arctic_b0048.wav	86032
l2/LXC/wav/arctic_b0203.wav	46605
l2/LXC/wav/arctic_a0108.wav	66240
l2/LXC/wav/arctic_b0479.wav	127133
l2/LXC/wav/arctic_b0189.wav	97936
l2/LXC/wav/arctic_a0111.wav	75353
l2/LXC/wav/arctic_a0571.wav	51356
l2/LXC/wav/arctic_b0251.wav	76947
l2/LXC/wav/arctic_a0076.wav	49092
l2/LXC/wav/arctic_a0106.wav	89880
l2/LXC/wav/arctic_a0102.wav	27178
l2/LXC/wav/arctic_a0051.wav	103040
l2/LXC/wav/arctic_a0075.wav	58395
l2/LXC/wav/arctic_b0418.wav	54087
l2/LXC/wav/arctic_a0082.wav	35799
l2/LXC/wav/arctic_a0040.wav	43837
l2/LXC/wav/arctic_a0575.wav	78720
l2/LXC/wav/arctic_a0060.wav	31562
l2/LXC/wav/arctic_a0131.wav	64671
l2/LXC/wav/arctic_a0109.wav	45644
l2/LXC/wav/arctic_a0126.wav	51200
l2/LXC/wav/arctic_a0103.wav	58080
l2/LXC/wav/arctic_a0095.wav	65914
l2/LXC/wav/arctic_a0065.wav	67150
l2/LXC/wav/arctic_a0003.wav	69876
l2/LXC/wav/arctic_a0090.wav	40319
l2/LXC/wav/arctic_a0117.wav	70246
l2/LXC/wav/arctic_b0483.wav	114210
l2/LXC/wav/arctic_a0029.wav	60249
l2/LXC/wav/arctic_b0531.wav	56719
l2/LXC/wav/arctic_a0037.wav	38627
l2/LXC/wav/arctic_a0062.wav	40146
l2/LXC/wav/arctic_b0488.wav	82039
l2/LXC/wav/arctic_a0137.wav	55024
l2/LXC/wav/arctic_a0005.wav	33254
l2/LXC/wav/arctic_a0129.wav	40696
l2/LXC/wav/arctic_b0461.wav	69013
l2/LXC/wav/arctic_a0067.wav	47018
l2/LXC/wav/arctic_a0139.wav	107334
l2/LXC/wav/arctic_a0096.wav	75546
l2/LXC/wav/arctic_a0100.wav	26444
l2/LXC/wav/arctic_a0120.wav	65600
l2/LXC/wav/arctic_a0536.wav	47370
l2/LXC/wav/arctic_a0089.wav	46408
l2/LXC/wav/arctic_a0245.wav	91047
l2/LXC/wav/arctic_a0021.wav	48356
l2/LXC/wav/arctic_a0088.wav	89463
l2/LXC/wav/arctic_a0013.wav	81414
l2/LXC/wav/arctic_a0010.wav	65398
l2/LXC/wav/arctic_a0042.wav	67023
l2/LXC/wav/arctic_a0058.wav	73814
l2/LXC/wav/arctic_a0046.wav	59680
l2/LXC/wav/arctic_b0509.wav	55733
l2/LXC/wav/arctic_a0038.wav	34560
l2/LXC/wav/arctic_a0115.wav	65323
l2/LXC/wav/arctic_b0430.wav	74413
l2/LXC/wav/arctic_a0092.wav	75689
l2/LXC/wav/arctic_b0282.wav	76459
l2/LXC/wav/arctic_a0086.wav	43390
l2/LXC/wav/arctic_a0073.wav	93199
l2/LXC/wav/arctic_b0323.wav	83333
l2/LXC/wav/arctic_b0476.wav	73120
l2/LXC/wav/arctic_b0481.wav	55849
l2/LXC/wav/arctic_a0123.wav	47431
